id_flow,nw_src,tp_src,nw_dst,tp_dst,nw_proto,forward_pc,forward_bc,forward_pl,forward_piat,forward_pps,forward_bps,forward_pl_mean,forward_piat_mean,forward_pps_mean,forward_bps_mean,forward_pl_var,forward_piat_var,forward_pps_var,forward_bps_var,forward_pl_q1,forward_pl_q3,forward_piat_q1,forward_piat_q3,forward_pl_max,forward_pl_min,forward_piat_max,forward_piat_min,forward_pps_max,forward_pps_min,forward_bps_max,forward_bps_min,forward_duration,forward_size_packets,forward_size_bytes,reverse_pc,reverse_bc,reverse_pl,reverse_piat,reverse_pps,reverse_bps,reverse_pl_mean,reverse_piat_mean,reverse_pps_mean,reverse_bps_mean,reverse_pl_var,reverse_piat_var,reverse_pps_var,reverse_bps_var,reverse_pl_q1,reverse_pl_q3,reverse_piat_q1,reverse_piat_q3,reverse_pl_max,reverse_pl_min,reverse_piat_max,reverse_piat_min,reverse_pps_max,reverse_pps_min,reverse_bps_max,reverse_bps_min,reverse_duration,reverse_size_packets,reverse_size_bytes,category
ff4a51a4d02ca8ad249bc7b971b3b8fe,172.16.25.104,45444,172.217.28.78,443,6,3,198,66,2,0.5,33,42,6.333333333,0.18627451,12.17647059,888,57.55555556,0.049788543,218.8858131,30,63,1,9.5,66,0,17,0,0.5,0,33,0,25,4,258,1,60,60,25,0.04,2.4,51,14,0.032941176,2.623529412,1482,108.6666667,0.000601615,5.012871972,30,76.5,8.5,21,93,0,25,0,0.058823529,0,5.470588235,0,44,2,153,WWW
afde5783457296489990c0615c6a5c35,172.16.25.104,34022,172.217.28.232,443,6,0,0,0,0,0,0,32.390625,0.796875,1.416666667,97.75,1060.582764,1.623779297,5.131944444,24955.1875,0,62.390625,0,0.890625,69.5625,0,3,0,5.333333333,0,371,0,14,17,1173,1,60,60,11,0.090909091,5.454545455,530.3125,3.546875,1.439393939,2633.44697,690332.918,19.9284668,5.069100092,20613706.52,45,561.8125,0.140625,5,1968.25,0,11,0,5.333333333,0,10497.33333,0,19,18,31645,WWW
61fca5e893d3ab30e7d25b258be16b93,172.16.25.104,48436,192.16.58.8,80,6,4,240,60,7.5,0.133333333,8,60,8.75,0.116666667,7,0,1.5625,0.000277778,1,60,60,7.5,10,60,60,10,7.5,0.133333333,0.1,8,6,120,14,840,4,240,60,7.5,0.133333333,8,60,9.458333333,0.107526882,6.451612903,0,1.296875,0.000223725,0.80541103,60,60,9375,10.08333333,60,60,10.33333333,7.5,0.133333333,0.096774194,8,5.806451613,121,13,780,WWW
ceb445ee9bdc62747214d13ee14f6664,172.16.25.104,39530,2.00196E+11,443,6,5,325,65,6,0.166666667,10.83333333,61.25,8.458333333,0.124193548,7.659946237,4.6875,3.213541667,0.000806163,4.094221514,60,61.25,7125,10.08333333,65,60,10.33333333,6,0.166666667,0.096774194,10.83333333,5.806451613,121,15,925,5,300,60,6,0.166666667,10,60,9.083333333,0.115860215,6.951612903,0,3.1875,0.000862166,3.103798127,60,60,9,10.08333333,60,60,10.33333333,6,0.166666667,0.096774194,10,5.806451613,121,14,840,WWW
409b15cadaa0cc718954f024d4b55c69,172.16.25.104,39532,2.00196E+11,443,6,5,325,65,6,0.166666667,10.83333333,61.25,8.458333333,0.124193548,7.659946237,4.6875,3.213541667,0.000806163,4.094221514,60,61.25,7125,10.08333333,65,60,10.33333333,6,0.166666667,0.096774194,10.83333333,5.806451613,121,15,925,5,300,60,6,0.166666667,10,60,9.083333333,0.115860215,6.951612903,0,3.1875,0.000862166,3.103798127,60,60,9,10.08333333,60,60,10.33333333,6,0.166666667,0.096774194,10,5.806451613,121,14,840,WWW
84d50a6028cae9a6041ed578516dc48c,172.16.25.104,39534,2.00196E+11,443,6,5,325,65,6,0.166666667,10.83333333,61.25,8.458333333,0.124193548,7.659946237,4.6875,3.213541667,0.000806163,4.094221514,60,61.25,7125,10.08333333,65,60,10.33333333,6,0.166666667,0.096774194,10.83333333,5.806451613,121,15,925,5,300,60,6,0.166666667,10,60,9.083333333,0.115860215,6.951612903,0,3.1875,0.000862166,3.103798127,60,60,9,10.08333333,60,60,10.33333333,6,0.166666667,0.096774194,10,5.806451613,121,14,840,WWW
49c07f6e05a3f2d4f4835afda16770ce,172.16.25.104,52256,138.59.160.124,443,6,5,325,65,6.2,0.161290323,10.48387097,61.25,8425,0.123655914,7.620967742,4.6875,2.691875,0.000657301,3.398738293,60,61.25,7175,10,65,60,10,6.2,0.161290323,0.1,10.48387097,6,121,15,925,5,300,60,6.2,0.161290323,9.677419355,60,9.05,0.115322581,6.919354839,0,2.7075,0.000704344,2.535639958,60,60,9.05,10,60,60,10,6.2,0.161290323,0.1,9.677419355,6,121,14,840,WWW
5b600b376e6a8a49ced4dc8861834f49,172.16.25.104,48446,192.16.58.8,80,6,5,300,60,6,0.166666667,10,82,8.138888889,0.132795699,12.36774194,2420,4.429783951,0.001518769,137.7514395,60,60,6375,10,192,60,10.33333333,5,0.2,0.096774194,38.4,5.806451613,181,24,2232,5,300,60,6,0.166666667,10,104.0555556,9.388888889,0.121684588,16.11218638,9704.459877,10.64506173,0.002124106,478.6306709,60,60,7,10.25,324.3333333,60,15,5,0.2,0.066666667,64.86666667,4,181,22,2906,WWW
33f5b4094a7e6b4005b33b7e2940ef99,172.16.25.104,52260,138.59.160.124,443,6,3,205,68.33333333,10.33333333,0.096774194,6.612903226,68.33333333,10.33333333,0.096774194,6.612903226,0,0,0,0,68.33333333,68.33333333,10.33333333,10.33333333,68.33333333,68.33333333,10.33333333,10.33333333,0.096774194,0.096774194,6.612903226,6.612903226,31,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
6cb0e3f1b9d9da9873fedd3d2197830a,172.16.25.104,44056,23.38.116.182,443,6,5,1298,259.6,6.2,0.161290323,41.87096774,184.3779111,3.850178754,0.998655914,140.8844086,12333.05281,9.341905101,1.348356674,13756.83845,84.58146067,275.9840909,1.106996936,6525,325.1363636,60,7.5,0.337078652,2.966666667,0.133333333,275.2333333,8,121,120,16948,5,1734,346.8,6.2,0.161290323,55.93548387,1491.537934,4.460356619,0.998655914,3212.158871,2269214.783,15.16895514,1.35891223,23134725.4,275.1,2232.120542,1.062530532,7.15,3874.786517,60,10,0.337078652,2.966666667,0.1,11495.2,6,121,120,385515,WWW
836e1032aca91a0ca501e14bae33f720,172.16.25.104,44058,23.38.116.182,443,6,5,1306,261.2,6.2,0.161290323,42.12903226,156.355895,4.408554996,1.173655914,191.9655914,5219.381278,15.52713545,1.999590993,57781.31445,116.4807692,191.9869159,0.935478073,7.15,261.2,60,10,0.280373832,3.566666667,0.1,602.4666667,6,121,141,23078,5,1334,266.8,6.2,0.161290323,43.03225806,1677.115185,4.419444444,1.173655914,3743.058065,2336134.76,15.45780093,2.045146549,26511731.11,215.1,3050.375185,0.969444444,7.15,3471.740741,60,10,0.277777778,3.6,0.1,12498.26667,6,121,141,449210,WWW
f4b7b03d80df89b17b9ceb2255c285c7,172.16.25.104,44060,23.38.116.182,443,6,5,1319,263.8,6.2,0.161290323,42.5483871,258.6848485,5.565151515,0.231989247,70.87876344,15015.04039,8.276370523,0.011295742,2340.549149,212.85,340.3712121,3.181818182,7.15,385.6666667,60,10,2.727272727,0.366666667,0.1,119.2666667,6,121,28,8548,5,1139,227.8,6.2,0.161290323,36.74193548,521.01875,5.7375,0.215322581,151.1021505,204138.9598,7.45671875,0.008195384,25722.022,185.85,727.25625,3.5625,7.15,1239.9,60,10,3,0.333333333,0.1,413.3,6,121,26,18169,WWW
5c2796ff5e2c5cd49d13b49979454dc4,172.16.25.104,44062,23.38.116.182,443,6,5,1303,260.6,6.2,0.161290323,42.03225806,213.3829545,4.902272727,0.440322581,91.17473118,14882.89173,12.34683368,0.157619667,4681.813295,125.8863636,291.7208333,2.102272727,7.15,385.0833333,60,10,0.909090909,1.1,0.1,162.6333333,6,121,53,10983,5,1209,241.8,6.2,0.161290323,39,1010.030518,4.877702703,0.473655914,955375,1119160.794,12.54486989,0.204931495,1977290.297,196.35,1435.038851,2.077702703,7.15,2737.405405,60,10,0.810810811,1.233333333,0.1,3376.133333,6,121,57,114684,WWW
4d00b81a5fd90104397614487142f69a,172.16.25.104,44064,23.38.116.182,443,6,5,1306,261.2,6.2,0.161290323,42.12903226,244.4825397,5.419047619,0.256989247,72.42392473,13961.80488,9.169659864,0.019904613,2509.597022,210.9,297.8253968,3.035714286,7.15,389.4444444,60,10,2.142857143,0.466666667,0.1,124.7333333,6,121,31,8733,5,3174,634.8,6.2,0.161290323,102.3870968,875.4572115,5.564423077,0.240322581,298.6967742,514606.8637,8.494181768,0.015970921,117133.8304,491.1,1091.694712,3.389423077,7.15,2027.153846,60,10,2.307692308,0.433333333,0.1,878.4333333,6,121,29,35946,WWW
cf0a994cc41964adc721983ee6e04aae,172.16.25.104,44066,23.38.116.182,443,6,35,8863,253.2285714,0.857142857,1.166666667,295.4333333,253.2285714,0.857142857,1.166666667,295.4333333,0,0,0,0,253.2285714,253.2285714,0.857142857,0.857142857,253.2285714,253.2285714,0.857142857,0.857142857,1.166666667,1.166666667,295.4333333,295.4333333,30,35,8863,36,79233,2200.916667,0.833333333,1.2,2641.1,2200.916667,0.833333333,1.2,2641.1,0,0,0,0,2200.916667,2200.916667,0.833333333,0.833333333,2200.916667,2200.916667,0.833333333,0.833333333,1.2,1.2,2641.1,2641.1,30,36,79233,WWW
ec7b93c3c23555d09cbd25db5839a12c,172.16.25.104,52274,138.59.160.124,443,6,70,28047,400.6714286,0.428571429,2.333333333,934.9,400.6714286,0.428571429,2.333333333,934.9,0,0,0,0,400.6714286,400.6714286,0.428571429,0.428571429,400.6714286,400.6714286,0.428571429,0.428571429,2.333333333,2.333333333,934.9,934.9,30,70,28047,86,143572,1669.44186,0.348837209,2.866666667,4785.733333,1669.44186,0.348837209,2.866666667,4785.733333,0,0,0,0,1669.44186,1669.44186,0.348837209,0.348837209,1669.44186,1669.44186,0.348837209,0.348837209,2.866666667,2.866666667,4785.733333,4785.733333,30,86,143572,WWW
0cd9457b95e17af1fab3cefafcb7b52e,172.16.25.104,52276,138.59.160.124,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
31eadd237d5deba109ecf84aab0df0de,172.16.25.104,39506,20195169143,443,6,7,445,63.57142857,4.285714286,0.233333333,14.83333333,623.2765079,5.643809524,0.217849462,193.092043,913481.2582,7.215105669,0.007797711,97533.16729,60,418.1111111,3.333333333,7.5,2514.7,60,10,3.1,0.322580645,0.1,811.1935484,6,151,33,29775,7,445,63.57142857,4.285714286,0.233333333,14.83333333,202.1392857,5.782142857,0.301505376,83.42602151,34979.07205,12.79619615,0.061858527,8877.73501,60,299.7916667,3.333333333,10,527.3333333,60,10,1.291666667,0.774193548,0.1,232.0967742,6,151,46,12746,WWW
5093eeaca6b0598f7e114c962efca9b0,172.16.25.104,60276,1.91232E+11,443,6,4,287,71.75,7.5,0.133333333,9.566666667,422.3361678,6.80952381,0.202150538,128.3437788,175730.0124,10.40314221,0.015641115,21490.39466,60,837.8730159,3.80952381,10,1028.857143,60,10.33333333,2.214285714,0.451612903,0.096774194,382,5.806451613,212,43,27340,4,240,60,7.75,0.129032258,7.741935484,206.1210317,6.62202381,0.220737327,68.36943164,29833.0707,11.29717616,0.021709104,6238.041853,60,374.2569444,3.333333333,10,454.3333333,60,10,1.9375,0.516129032,0.1,219.6774194,6,212,47,14585,WWW
0da1206ad0f3f2400716b5908d71f49b,172.16.25.104,43952,104.18.20.226,80,6,5,300,60,6,0.166666667,10,60,8.777777778,0.121146953,7.268817204,0,3.87654321,0.001037756,3.735923228,60,60,8,10.16666667,60,60,10.33333333,6,0.166666667,0.096774194,10,5.806451613,91,11,660,5,300,60,6,0.166666667,10,60,8.777777778,0.121146953,7.268817204,0,3.87654321,0.001037756,3.735923228,60,60,8,10.16666667,60,60,10.33333333,6,0.166666667,0.096774194,10,5.806451613,91,11,660,WWW
332e26e11cc7d71fb4642216a7d9368b,172.16.25.104,60282,1.91232E+11,443,6,6,407,67.83333333,5,0.2,13.56666667,62.61111111,8.444444444,0.132258065,8.457706093,13.63580247,5.950617284,0.002296219,13.05698257,60,63.91666667,7.5,10.16666667,67.83333333,60,10.33333333,5,0.2,0.096774194,13.56666667,5.806451613,91,12,767,6,360,60,5,0.2,12,60,8.444444444,0.132258065,7.935483871,0,5.950617284,0.002296219,8.266389178,60,60,7.5,10.16666667,60,60,10.33333333,5,0.2,0.096774194,12,5.806451613,91,12,720,WWW
0ba066c933b94beb6b52a53f16e50c38,172.16.25.104,60280,1.91232E+11,443,6,4,287,71.75,7.5,0.133333333,9.566666667,447.0795918,6.769387755,0.198463902,137.875576,204724.0355,9.957867555,0.012937865,26806.97634,60,891.5535714,3.692857143,10,1094.7,60,10,2.5,0.4,0.1,404.1,6,211,42,29307,4,240,60,7.5,0.133333333,8,200.8333333,6.547619048,0.226728111,69.39185868,27370.95833,11.55527211,0.02269905,6576.246255,60,355.75,3.166666667,10,454.3333333,60,10,2,0.5,0.1,227.1666667,6,211,48,14710,WWW
a2cb8758b591b88de9c2f77277af5837,172.16.25.104,60284,1.91232E+11,443,6,5,347,69.4,6,0.166666667,11.56666667,103.4133333,7.75,0.139139785,16.9683871,6758.043378,4.15,0.001525541,338.3824635,60,69.4,6,10,267.6666667,60,10,5,0.2,0.1,53.53333333,6,151,21,2553,5,300,60,6,0.166666667,10,99.4,8.266666667,0.132688172,15.84129032,6209.44,5.217777778,0.001822453,318.588497,60,60,6,10,257,60,10.33333333,5,0.2,0.096774194,51.4,5.806451613,151,20,2382,WWW
c12ffa395bf56a436b72ea0a22e651d3,172.16.25.104,35032,52.84.77.18,443,6,7,507,72.42857143,1,1,72.42857143,44.14285714,0.666666667,0.666666667,44.14285714,1000.040816,0.222222222,0.222222222,1000.040816,30,66.21428571,0.5,1,72.42857143,0,1,0,1,0,72.42857143,0,9,8,567,1,60,60,9,0.111111111,6.666666667,51,3.333333333,0.37037037,33.22222222,1482,16.22222222,0.200274348,1794.098765,30,76.5,0.5,5,93,0,9,0,1,0,93,0,11,2,153,WWW
7203157bfa154f8abeab368ec18a3f36,172.16.25.104,42402,52.84.77.112,443,6,0,0,0,0,0,0,20,0.333333333,0.333333333,20,800,0.222222222,0.222222222,800,0,30,0,0.5,60,0,1,0,1,0,60,0,9,1,60,1,60,60,9,0.111111111,6.666666667,51,3.333333333,0.37037037,33.22222222,1482,16.22222222,0.200274348,1794.098765,30,76.5,0.5,5,93,0,9,0,1,0,93,0,11,2,153,WWW
24a84304070b1da4db3f10bb6c5e2304,172.16.25.104,56486,52.84.77.110,443,6,0,0,0,0,0,0,20,0.333333333,0.333333333,20,800,0.222222222,0.222222222,800,0,30,0,0.5,60,0,1,0,1,0,60,0,9,1,60,1,60,60,9,0.111111111,6.666666667,51,3.333333333,0.37037037,33.22222222,1482,16.22222222,0.200274348,1794.098765,30,76.5,0.5,5,93,0,9,0,1,0,93,0,11,2,153,WWW
33f9cfc958a57e6572d1e4ac277a5683,172.16.25.104,47190,1.91234E+11,443,6,5,325,65,6.2,0.161290323,10.48387097,146.6333333,7.24,0.152258065,26.42344086,14537.96,5.2704,0.002020395,688.355861,60,177.8333333,5,10,370.3333333,60,10,5,0.2,0.1,74.06666667,6,151,23,3974,6,385,64.16666667,5,0.2,12.83333333,103.75,7.5,0.146666667,15.83333333,2878.194444,5,0.002044444,93.45555556,60,145.8333333,5,10,188.75,60,10,5,0.2,0.1,29.16666667,6,150,22,2375,WWW
a668a11a8e99db60a0d9325cab356cac,172.16.25.104,58458,172.16.25.1,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,117,117,2,0.5,58.5,117,2,0.5,58.5,0,0,0,0,117,117,2,2,117,117,2,2,0.5,0.5,58.5,58.5,2,1,117,DNS
0b8024a00f98ead626759300c70a19ac,172.16.25.104,44096,23.38.116.182,443,6,5,861,172.2,6,0.166666667,28.7,97.4,8.777777778,0.121146953,13.50215054,2797.52,3.87654321,0.001037756,115.4935576,60,116.1,8,10.16666667,172.2,60,10.33333333,6,0.166666667,0.096774194,28.7,5.806451613,91,11,1221,5,3174,634.8,6,0.166666667,105.8,251.6,8.777777778,0.121146953,39.20215054,73421.12,3.87654321,0.001037756,2217.64302,60,347.4,8,10.16666667,634.8,60,10.33333333,6,0.166666667,0.096774194,105.8,5.806451613,91,11,3534,WWW
b89d9fc0fd62586f2fe7fa7068e26698,172.16.25.104,36348,172.16.25.1,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,152,152,7,0.142857143,21.71428571,152,7,0.142857143,21.71428571,0,0,0,0,152,152,7,7,152,152,7,7,0.142857143,0.142857143,21.71428571,21.71428571,7,1,152,DNS
069e2d33d2390d4967f4dda17381ff5f,172.16.25.104,52316,138.59.160.124,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
c221a5685668c560ab36263febba19c6,172.16.25.104,44112,23.38.116.182,443,6,4,265,66.25,7.5,0.133333333,8.833333333,69.67324561,8.10380117,0.299462366,29.03996416,359.9636667,11.60358102,0.187253536,2535.064258,60,64.6875,8125,10,111.7894737,60,10.33333333,0.789473684,1.266666667,0.096774194,141.6,5.806451613,181,54,5233,4,265,66.25,7.5,0.133333333,8.833333333,358.6059942,8.05994152,0.405017921,589.8121864,442108.1446,12.25480703,0.447150987,1701103.573,60,64.6875,8125,10,1845.385965,60,10.33333333,0.526315789,1.9,0.096774194,3506.233333,5.806451613,181,73,106172,WWW
1863e5d99f0ecb06a5e2d69091f42361,172.16.25.104,52320,138.59.160.124,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
e86e77168fd80121711b6f1f60d699d3,172.16.25.104,52322,138.59.160.124,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
0ccbfd12e317028adc34ea46f71aeb57,172.16.25.104,52324,138.59.160.124,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10.33333333,0.096774194,5.806451613,60,10.33333333,0.096774194,5.806451613,0,0,0,0,60,60,10.33333333,10.33333333,60,60,10.33333333,10.33333333,0.096774194,0.096774194,5.806451613,5.806451613,31,3,180,WWW
7ea3876b8ed1ffa282f37414fb48a39d,172.16.25.104,52328,138.59.160.124,443,6,3,205,68.33333333,10.33333333,0.096774194,6.612903226,68.33333333,10.33333333,0.096774194,6.612903226,0,0,0,0,68.33333333,68.33333333,10.33333333,10.33333333,68.33333333,68.33333333,10.33333333,10.33333333,0.096774194,0.096774194,6.612903226,6.612903226,31,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
6998eeb9ae91bc5e3e15089c6c81afbc,172.16.25.104,52330,138.59.160.124,443,6,3,205,68.33333333,10.33333333,0.096774194,6.612903226,68.33333333,10.33333333,0.096774194,6.612903226,0,0,0,0,68.33333333,68.33333333,10.33333333,10.33333333,68.33333333,68.33333333,10.33333333,10.33333333,0.096774194,0.096774194,6.612903226,6.612903226,31,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
c358443e84f87f8b5c28f9255480e783,172.16.25.104,44000,1.73222E+11,443,6,3,245,81.66666667,10,0.1,8.166666667,81.66666667,10,0.1,8.166666667,0,0,0,0,81.66666667,81.66666667,10,10,81.66666667,81.66666667,10,10,0.1,0.1,8.166666667,8.166666667,30,3,245,4,265,66.25,7.5,0.133333333,8.833333333,66.25,7.5,0.133333333,8.833333333,0,0,0,0,66.25,66.25,7.5,7.5,66.25,66.25,7.5,7.5,0.133333333,0.133333333,8.833333333,8.833333333,30,4,265,WWW
ea4344e662624d266c2f7955d6c3e86f,172.16.25.104,50970,138.59.160.127,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
f789504b3cab3d6212d7db9668d3e8b3,172.16.25.104,50972,138.59.160.127,443,6,3,205,68.33333333,10,0.1,6.833333333,68.33333333,10,0.1,6.833333333,0,0,0,0,68.33333333,68.33333333,10,10,68.33333333,68.33333333,10,10,0.1,0.1,6.833333333,6.833333333,30,3,205,3,180,60,10,0.1,6,60,10,0.1,6,0,0,0,0,60,60,10,10,60,60,10,10,0.1,0.1,6,6,30,3,180,WWW
84e02d54ffc4461e95e4c7c09bab6b04,172.16.25.104,48526,192.16.58.8,80,6,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,WWW
e316c9f9297d39f955b04a5135bf215e,172.16.25.104,44010,1.73222E+11,443,6,3,245,81.66666667,10,0.1,8.166666667,81.66666667,10,0.1,8.166666667,0,0,0,0,81.66666667,81.66666667,10,10,81.66666667,81.66666667,10,10,0.1,0.1,8.166666667,8.166666667,30,3,245,5,325,65,6,0.166666667,10.83333333,65,6,0.166666667,10.83333333,0,0,0,0,65,65,6,6,65,65,6,6,0.166666667,0.166666667,10.83333333,10.83333333,30,5,325,WWW
57ae82c0cdc4733e3e441b2cd1f26d47,172.16.25.104,52350,138.59.160.124,443,6,4,265,66.25,7.5,0.133333333,8.833333333,61.5625,9375,0.108333333,6.708333333,7.32421875,1.171875,0.000208333,1.505208333,60,61.5625,9375,10,66.25,60,10,7.5,0.133333333,0.1,8.833333333,6,120,13,805,4,240,60,7.5,0.133333333,8,60,9375,0.108333333,6.5,0,1.171875,0.000208333,0.75,60,60,9375,10,60,60,10,7.5,0.133333333,0.1,8,6,120,13,780,WWW
80521ecbb99b0a5179d8035d4bb9a587,172.16.25.104,52394,172.16.25.1,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,116,116,9,0.111111111,12.88888889,116,9,0.111111111,12.88888889,0,0,0,0,116,116,9,9,116,116,9,9,0.111111111,0.111111111,12.88888889,12.88888889,9,1,116,DNS
63bb1a02a5dc22c22b109217ab70a326,172.16.25.104,52848,35231223125,443,6,3,222,74,10,0.1,7.4,73.25,12.5,0.083333333,6.116666667,0.5625,6.25,0.000277778,1.646944444,72875,73625,11.25,13.75,74,72.5,15,10,0.1,0.066666667,7.4,4.833333333,60,5,367,5,318,63.6,6,0.166666667,10.6,67.05,10.5,0.116666667,7.65,11.9025,20.25,0.0025,8.7025,65325,68775,8.25,12.75,70.5,63.6,15,6,0.166666667,0.066666667,10.6,4.7,60,7,459,WWW
031ce32c3969f2fe84993043218a3de3,172.16.25.104,56810,34107195226,443,6,2,138,69,3.5,0.285714286,19.71428571,43,7.5,0.112781955,7.62406015,938,68.16666667,0.015414476,74.74882695,30,64.5,1.75,11.25,69,0,19,0,0.285714286,0,19.71428571,0,27,3,198,1,60,60,27,0.037037037,2.222222222,51,15.33333333,0.029889539,2.372319688,1482,128.2222222,0.000487224,4.004339417,30,76.5,9.5,23,93,0,27,0,0.052631579,0,4.894736842,0,47,2,153,WWW
465a45f02fd310eab2809e38ef0bb1fd,172.16.25.104,58424,216.58.202.22,443,6,0,0,0,0,0,0,20,0.666666667,0.166666667,10,800,0.888888889,0.055555556,200,0,30,0,1,60,0,2,0,0.5,0,30,0,10,1,60,1,60,60,10,0.1,6,51,4,0.2,17.5,1482,18.66666667,0.046666667,426.5,30,76.5,1,6,93,0,10,0,0.5,0,46.5,0,13,2,153,WWW
0c7c1a043ee1fee6fc3923beb6b34508,172.16.25.104,32780,2.00175E+11,443,6,7,1007,143.8571429,4.285714286,0.233333333,33.56666667,143.8571429,4.285714286,0.233333333,33.56666667,0,0,0,0,143.8571429,143.8571429,4.285714286,4.285714286,143.8571429,143.8571429,4.285714286,4.285714286,0.233333333,0.233333333,33.56666667,33.56666667,30,7,1007,6,3652,608.6666667,5,0.2,121.7333333,608.6666667,5,0.2,121.7333333,0,0,0,0,608.6666667,608.6666667,5,5,608.6666667,608.6666667,5,5,0.2,0.2,121.7333333,121.7333333,30,6,3652,WWW
b43815a4e4d290e28874c2975e3be9d8,172.16.25.104,59692,1.72217E+11,443,6,2,138,69,3.5,0.285714286,19.71428571,288.4126984,2.139406487,1.651876234,852.9084924,189822.5574,6.262762782,5.164416923,2099590.103,64.5,205.0422705,0.237922705,3,1339.304348,0,7.5,0,6.677419355,0,4107.2,0,111,310,177500,1,60,60,10,0.1,6,493.0663089,2.828993409,2.212135177,2164.328418,360607.786,12.46792954,9.52345398,21095284.32,76.5,753.7390533,0.151476933,4.25,1596.486056,0,10,0,8.366666667,0,13357.26667,0,114,431,451544,WWW
4c640dd89bd5bcd80cfbd034f655e79e,172.16.25.104,58380,172.217.29.227,443,6,3,198,66,1,1,66,80.3616562,4.369505495,4.775683564,602.0325653,1967.914327,72.66564004,109.2554863,1808921.264,60,121.7925824,0.016483516,2.5,132.9464286,0,25,0,30.33333333,0,3890.666667,0,70,299,37565,3,180,60,1,1,60,780.353126,4.365596302,6.237281106,13945.74687,777881.6545,72.69675199,196.0698416,1100112662,76.5,1433.347052,0.012345679,2.5,2349.777778,0,25,0,40.5,0,95166,0,70,368,744036,WWW
f5b7a5a537efabe997aac85738e9d867,172.16.25.104,46288,216.58.202.163,443,6,2,138,69,3.5,0.285714286,19.71428571,59.01746032,5.142857143,0.524588545,37.54158438,628.6346334,43.27324263,1.030807115,5338.357769,60,71.14444444,0.166666667,6.083333333,81.83333333,0,20,0,3,0,215.6666667,0,72,73,5211,1,60,60,28,0.035714286,2.142857143,658.4758929,8.453571429,0.545709897,832.9812706,488721.3521,106.8379337,1.302471005,3631773.363,76.5,1357.640625,0.15,13.5,1648.05,0,28,0,3.333333333,0,5493.5,0,93,95,138133,WWW
